1051,Rosie,Watson,The Hot Oak,10.27,2014-11-23
1052,Rosie,Watson,Tranquility,12.37,2014-11-03
1053,Rosie,Watson,Irifune Place,8.37,2014-11-06
1054,Rosie,Watson,Harvest,12.31,2014-11-18
1055,Rosie,Watson,Jean's Place,7.61,2014-11-05
1056,Susan,Shaw,The Crown,7.3,2014-11-29
1057,Susan,Shaw,The Crimson Horse,6.52,2014-11-01
1058,Susan,Shaw,Interlude,14.3,2014-11-21
1059,Susan,Shaw,The Depot,7.7,2014-11-30
1060,Susan,Shaw,Ranch House,8.78,2014-11-19
1061,Clarence,Sullivan,The Indian Smith,7.04,2014-11-06
1062,Clarence,Sullivan,Vietnam Restaurant,9.3,2014-11-22
1063,Clarence,Sullivan,The Hot Oak,8.85,2014-11-15
1064,Clarence,Sullivan,Trilogy,7.24,2014-11-28
1065,Clarence,Sullivan,The Noodle Fiddler,7.19,2014-11-03
1066,Casey,Yates,The Court Bites,7.77,2014-11-01
1067,Casey,Yates,Mamoun's,11.41,2014-11-17
1068,Casey,Yates,Wolfs,9.25,2014-11-05
1069,Casey,Yates,Molinarinari,10.3,2014-11-24
1070,Casey,Yates,The Crown,4.15,2014-11-28
1071,Ashley,Hayes,The Mad Oak,13.56,2014-11-29
1072,Ashley,Hayes,Estradanas,6.52,2014-11-18
1073,Ashley,Hayes,The Sugar Badger,6.61,2014-11-26
1074,Ashley,Hayes,Vietnam Restaurant,8.68,2014-11-20
1075,Ashley,Hayes,The Crimson Horse,8.42,2014-11-09
1076,Gretchen,Moss,Tranquility,12.0,2014-11-13
1077,Gretchen,Moss,Chops and Ribs,3.49,2014-11-18
1078,Gretchen,Moss,The Cool Pizzeria,7.05,2014-11-12
1079,Gretchen,Moss,Fargo,10.61,2014-11-09
1080,Gretchen,Moss,Fluorescence,12.32,2014-11-23
1081,Paula,Perez,The Mockingbird,3.18,2014-11-29
1082,Paula,Perez,The Magical Spices,7.18,2014-11-11
1083,Paula,Perez,China Palace,10.4,2014-11-20
1084,Paula,Perez,The Indian Smith,8.77,2014-11-14
1085,Paula,Perez,The Mad Oak,13.25,2014-11-13
1086,Virginia,Grant,Tranquility,12.16,2014-11-13
1087,Virginia,Grant,Midnight,13.25,2014-11-10
1088,Virginia,Grant,The Noodle Fiddler,8.53,2014-11-05
1089,Virginia,Grant,Interlude,13.19,2014-11-26
1090,Virginia,Grant,Fluorescence,11.6,2014-11-25
1091,Christopher,Parks,China Palace,7.85,2014-11-18
1092,Christopher,Parks,A Cut Above,8.79,2014-11-04
1093,Christopher,Parks,The Cool Pizzeria,5.36,2014-11-06
1094,Christopher,Parks,Molinarinari,9.32,2014-11-23
1095,Christopher,Parks,The Sugar Badger,7.59,2014-11-26
1096,Karen,Graves,Burgers and Fries,3.83,2014-11-17
1097,Karen,Graves,Sapphire,3.03,2014-11-30
1098,Karen,Graves,Bambino,4.64,2014-11-05
1099,Karen,Graves,Interlude,12.53,2014-11-27
1100,Karen,Graves,Wiener House,2.52,2014-11-11
1101,Kendra,Nunez,Aroma,9.16,2014-11-04
1102,Kendra,Nunez,The Caviar Salmon,6.01,2014-11-23
1103,Kendra,Nunez,The Magical Spices,5.44,2014-11-10
1104,Kendra,Nunez,The Cool Pizzeria,6.82,2014-11-02
1105,Kendra,Nunez,Fargo,8.81,2014-11-24
1106,Reginald,Lucas,Sapphire,3.96,2014-11-18
1107,Reginald,Lucas,Chops and Ribs,6.32,2014-11-03
1108,Reginald,Lucas,Mary's Diner,4.21,2014-11-09
1109,Reginald,Lucas,Bambino,3.93,2014-11-29
1110,Reginald,Lucas,Siam Cusine,9.54,2014-11-15
1111,Wilfred,French,The Caviar Salmon,7.24,2014-11-15
1112,Wilfred,French,Starlight,12.37,2014-11-23
1113,Wilfred,French,Chops and Ribs,1.75,2014-11-08
1114,Wilfred,French,Molinarinari,7.2,2014-11-29
1115,Wilfred,French,Estradanas,8.68,2014-11-05
1116,Clint,Stevens,Jean's Place,10.11,2014-11-19
1117,Clint,Stevens,Mary's Diner,3.44,2014-11-29
1118,Clint,Stevens,Aroma,8.28,2014-11-08
1119,Clint,Stevens,The Crimson Horse,7.49,2014-11-13
1120,Clint,Stevens,The Caviar Salmon,4.89,2014-11-24
1121,Jeremiah,Mccarthy,The Indian Smith,9.15,2014-11-04
1122,Jeremiah,Mccarthy,Sapphire,3.61,2014-11-07
1123,Jeremiah,Mccarthy,Hofbrau Deluxe,7.67,2014-11-26
1124,Jeremiah,Mccarthy,The Sugar Badger,6.88,2014-11-24
1125,Jeremiah,Mccarthy,Molinarinari,9.12,2014-11-15
1126,Irvin,Perkins,The Mockingbird,3.64,2014-11-12
1127,Irvin,Perkins,The Caramel Hog,2.84,2014-11-05
1128,Irvin,Perkins,Fluorescence,12.12,2014-11-02
1129,Irvin,Perkins,Mary's Diner,2.78,2014-11-20
1130,Irvin,Perkins,Molinarinari,8.33,2014-11-16
1131,Doreen,Mcdaniel,Wiener House,2.19,2014-11-08
1132,Doreen,Mcdaniel,Starlight,14.33,2014-11-03
1133,Doreen,Mcdaniel,Bambino,5.78,2014-11-15
1134,Doreen,Mcdaniel,Big Daddy Barbeque,3.52,2014-11-14
1135,Doreen,Mcdaniel,Mamoun's,12.06,2014-11-12
1136,Ralph,Turner,Interlude,13.22,2014-11-12
1137,Ralph,Turner,The Mockingbird,4.6,2014-11-17
1138,Ralph,Turner,Estradanas,9.51,2014-11-18
1139,Ralph,Turner,Ranch House,8.62,2014-11-20
1140,Ralph,Turner,Molinarinari,6.41,2014-11-07
1141,Brian,Gray,The Olive Port,8.05,2014-11-09
1142,Brian,Gray,The River Blossom,13.13,2014-11-20
1143,Brian,Gray,The Hot Oak,7.9,2014-11-19
1144,Brian,Gray,Fangs,10.06,2014-11-18
1145,Brian,Gray,Trilogy,6.29,2014-11-25
1146,Lindsey,Ruiz,Burgers and Fries,5.07,2014-11-25
1147,Lindsey,Ruiz,Big Daddy Barbeque,4.44,2014-11-26
1148,Lindsey,Ruiz,Bistro Bob,3.64,2014-11-04
1149,Lindsey,Ruiz,The Court Bites,8.65,2014-11-28
1150,Lindsey,Ruiz,Sapphire,3.04,2014-11-03
1151,Jane,Beck,Ranch House,9.16,2014-11-20
1152,Jane,Beck,Wiener House,3.0,2014-11-06
1153,Jane,Beck,Trilogy,5.97,2014-11-16
1154,Jane,Beck,Wolfs,10.57,2014-11-17
1155,Jane,Beck,The Crimson Horse,7.8,2014-11-01
1156,Gary,Sandoval,The Hot Oak,10.11,2014-11-03
1157,Gary,Sandoval,Fangs,10.33,2014-11-16
1158,Gary,Sandoval,The Crown,7.19,2014-11-18
1159,Gary,Sandoval,Irifune Place,8.7,2014-11-26
1160,Gary,Sandoval,Interlude,14.18,2014-11-30
1161,Muriel,George,Fluorescence,12.03,2014-11-20
1162,Muriel,George,The Caramel Hog,4.02,2014-11-14
1163,Muriel,George,The Olive Port,5.94,2014-11-25
1164,Muriel,George,Fangs,11.27,2014-11-01
1165,Muriel,George,Chance,5.21,2014-11-27
1166,Cary,Mathis,The Sugar Badger,5.37,2014-11-06
1167,Cary,Mathis,China Palace,10.88,2014-11-30
1168,Cary,Mathis,The Court Bites,6.11,2014-11-03
1169,Cary,Mathis,Aroma,9.01,2014-11-20
1170,Cary,Mathis,Ranch House,8.39,2014-11-17
1171,Beatrice,Chambers,Wiener House,2.42,2014-11-11
1172,Beatrice,Chambers,Bambino,5.66,2014-11-14
1173,Beatrice,Chambers,Fargo,8.94,2014-11-03
1174,Beatrice,Chambers,Vietnam Restaurant,9.43,2014-11-07
1175,Beatrice,Chambers,The Depot,8.55,2014-11-08
1176,Jordan,Berry,Starlight,14.48,2014-11-30
1177,Jordan,Berry,Fluorescence,11.88,2014-11-07
1178,Jordan,Berry,The Noodle Fiddler,8.56,2014-11-29
1179,Jordan,Berry,Wolfs,9.97,2014-11-13
1180,Jordan,Berry,The Court Bites,8.36,2014-11-16
1181,Jody,Briggs,The Magical Spices,7.24,2014-11-14
1182,Jody,Briggs,China Palace,11.24,2014-11-29
1183,Jody,Briggs,The Olive Port,7.86,2014-11-17
1184,Jody,Briggs,The Depot,8.25,2014-11-24
1185,Jody,Briggs,Estradanas,9.86,2014-11-19
1186,Stephen,Hall,Burgers and Fries,4.14,2014-11-11
1187,Stephen,Hall,The Court Bites,7.54,2014-11-28
1188,Stephen,Hall,Jean's Place,8.71,2014-11-05
1189,Stephen,Hall,Siam Cusine,8.74,2014-11-20
1190,Stephen,Hall,Sapphire,3.17,2014-11-18
1191,Ramona,Ellis,Chops and Ribs,4.58,2014-11-20
1192,Ramona,Ellis,Vietnam Restaurant,9.6,2014-11-25
1193,Ramona,Ellis,Tranquility,12.06,2014-11-07
1194,Ramona,Ellis,Bambino,5.5,2014-11-23
1195,Ramona,Ellis,The Court Bites,7.73,2014-11-13
1196,Julian,Fields,Siam Cusine,8.45,2014-11-23
1197,Julian,Fields,Trilogy,8.56,2014-11-24
1198,Julian,Fields,The Amber Lion,5.13,2014-11-15
1199,Julian,Fields,Mamoun's,10.45,2014-11-20
1200,Julian,Fields,The Crimson Horse,7.4,2014-11-26
1201,Henrietta,Salazar,Chops and Ribs,4.25,2014-11-23
1202,Henrietta,Salazar,Jean's Place,9.83,2014-11-15
1203,Henrietta,Salazar,Trilogy,6.0,2014-11-29
1204,Henrietta,Salazar,The Cool Pizzeria,5.7,2014-11-11
1205,Henrietta,Salazar,Harvest,13.73,2014-11-08
1206,Bridget,Oliver,The Magical Spices,6.49,2014-11-06
1207,Bridget,Oliver,Harvest,12.59,2014-11-17
1208,Bridget,Oliver,The Amber Lion,5.97,2014-11-09
1209,Bridget,Oliver,Siam Cusine,10.22,2014-11-01
1210,Bridget,Oliver,Fargo,10.04,2014-11-30
1211,Herbert,Ray,Jean's Place,7.23,2014-11-29
1212,Herbert,Ray,The Crimson Horse,10.34,2014-11-16
1213,Herbert,Ray,The Depot,8.42,2014-11-11
1214,Herbert,Ray,Aroma,9.34,2014-11-08
1215,Herbert,Ray,The Noodle Fiddler,8.87,2014-11-20
1216,Kristin,Cook,Wiener House,4.9,2014-11-17
1217,Kristin,Cook,The Mockingbird,2.36,2014-11-26
1218,Kristin,Cook,The Amber Cuisine,11.8,2014-11-14
1219,Kristin,Cook,Jean's Place,8.57,2014-11-27
1220,Kristin,Cook,Chops and Ribs,4.33,2014-11-22
1221,Tammy,Frazier,Wiener House,2.2,2014-11-26
1222,Tammy,Frazier,Jean's Place,10.34,2014-11-07
1223,Tammy,Frazier,Aroma,7.97,2014-11-21
1224,Tammy,Frazier,Mamoun's,12.28,2014-11-30
1225,Tammy,Frazier,Trilogy,5.67,2014-11-19
1226,Caroline,Porter,The Crown,7.93,2014-11-17
1227,Caroline,Porter,The Indian Smith,9.47,2014-11-20
1228,Caroline,Porter,The Sugar Badger,6.66,2014-11-15
1229,Caroline,Porter,Molinarinari,8.01,2014-11-11
1230,Caroline,Porter,Bambino,6.1,2014-11-16
1231,Jim,Martin,Chops and Ribs,5.74,2014-11-18
1232,Jim,Martin,Mamoun's,10.43,2014-11-20
1233,Jim,Martin,Wiener House,3.94,2014-11-23
1234,Jim,Martin,Vietnam Restaurant,7.89,2014-11-09
1235,Jim,Martin,Jean's Place,9.23,2014-11-14
1236,Penny,Matthews,The Indian Smith,8.18,2014-11-23
1237,Penny,Matthews,The Olive Port,6.12,2014-11-05
1238,Penny,Matthews,Harvest,13.26,2014-11-14
1239,Penny,Matthews,Fangs,8.17,2014-11-25
1240,Penny,Matthews,A Cut Above,8.26,2014-11-20
1241,Rogelio,Moody,The Crimson Horse,5.59,2014-11-02
1242,Rogelio,Moody,Interlude,12.64,2014-11-26
1243,Rogelio,Moody,The Mad Oak,11.59,2014-11-05
1244,Rogelio,Moody,Fargo,9.44,2014-11-28
1245,Rogelio,Moody,Irifune Place,10.9,2014-11-21
1246,Tamara,Potter,A Cut Above,7.43,2014-11-30
1247,Tamara,Potter,Irifune Place,10.25,2014-11-07
1248,Tamara,Potter,Fluorescence,12.71,2014-11-24
1249,Tamara,Potter,Bistro Bob,5.76,2014-11-01
1250,Tamara,Potter,The Indian Smith,8.3,2014-11-20
1251,Lucia,Parsons,Fluorescence,11.72,2014-11-24
1252,Lucia,Parsons,The Crown,7.16,2014-11-11
1253,Lucia,Parsons,Aroma,9.17,2014-11-02
1254,Lucia,Parsons,Hofbrau Deluxe,9.08,2014-11-05
1255,Lucia,Parsons,The Caviar Salmon,5.43,2014-11-21
1256,Leonard,Kim,The Depot,7.58,2014-11-20
1257,Leonard,Kim,The Magical Spices,7.76,2014-11-21
1258,Leonard,Kim,The Court Bites,8.28,2014-11-29
1259,Leonard,Kim,Burgers and Fries,3.63,2014-11-22
1260,Leonard,Kim,The Olive Port,6.52,2014-11-08
1261,Anna,Knight,Trilogy,7.9,2014-11-16
1262,Anna,Knight,Bistro Bob,5.39,2014-11-24
1263,Anna,Knight,Molinarinari,9.95,2014-11-14
1264,Anna,Knight,Burgers and Fries,1.86,2014-11-23
1265,Anna,Knight,The Caviar Salmon,5.14,2014-11-03
1266,Cindy,Hunter,The Cool Pizzeria,6.29,2014-11-18
1267,Cindy,Hunter,Fluorescence,12.79,2014-11-26
1268,Cindy,Hunter,The Sugar Badger,7.08,2014-11-25
1269,Cindy,Hunter,Harvest,13.77,2014-11-02
1270,Cindy,Hunter,Nattos,12.32,2014-11-08
1271,Glenn,Wise,The Noodle Fiddler,8.26,2014-11-20
1272,Glenn,Wise,Nattos,12.45,2014-11-22
1273,Glenn,Wise,Irifune Place,7.16,2014-11-14
1274,Glenn,Wise,Ranch House,7.72,2014-11-30
1275,Glenn,Wise,The Caviar Salmon,5.61,2014-11-03
1276,Carmen,Paul,Chops and Ribs,4.91,2014-11-18
1277,Carmen,Paul,Nattos,15.25,2014-11-15
1278,Carmen,Paul,The Court Bites,9.92,2014-11-11
1279,Carmen,Paul,Big Daddy Barbeque,2.84,2014-11-13
1280,Carmen,Paul,The Cool Pizzeria,9.42,2014-11-04
1281,Lula,Warren,Siam Cusine,9.83,2014-11-30
1282,Lula,Warren,Aroma,7.63,2014-11-23
1283,Lula,Warren,Tranquility,12.62,2014-11-21
1284,Lula,Warren,Nattos,11.76,2014-11-18
1285,Lula,Warren,The Magical Spices,8.29,2014-11-11
1286,Janie,Hansen,The Magical Spices,8.12,2014-11-23
1287,Janie,Hansen,Wolfs,10.35,2014-11-04
1288,Janie,Hansen,The Caviar Salmon,5.09,2014-11-09
1289,Janie,Hansen,Big Daddy Barbeque,1.6,2014-11-05
1290,Janie,Hansen,Mary's Diner,4.21,2014-11-30
1291,Louis,Barrett,Interlude,12.68,2014-11-22
1292,Louis,Barrett,Irifune Place,7.22,2014-11-07
1293,Louis,Barrett,The Crimson Horse,6.58,2014-11-30
1294,Louis,Barrett,Vietnam Restaurant,10.33,2014-11-27
1295,Louis,Barrett,Fangs,10.03,2014-11-05
1296,Emily,Lee,The Crimson Horse,5.44,2014-11-10
1297,Emily,Lee,Starlight,14.62,2014-11-12
1298,Emily,Lee,Bambino,5.66,2014-11-09
1299,Emily,Lee,Vietnam Restaurant,7.46,2014-11-08
1300,Emily,Lee,Hofbrau Deluxe,10.18,2014-11-27
1301,Frederick,Welch,The Olive Port,5.71,2014-11-20
1302,Frederick,Welch,Tranquility,13.74,2014-11-01
1303,Frederick,Welch,The Amber Lion,5.72,2014-11-09
1304,Frederick,Welch,Jean's Place,9.15,2014-11-02
1305,Frederick,Welch,Chops and Ribs,5.37,2014-11-16
1306,Carroll,Lopez,The Caramel Hog,3.38,2014-11-28
1307,Carroll,Lopez,Chance,4.53,2014-11-29
1308,Carroll,Lopez,The Mockingbird,3.74,2014-11-22
1309,Carroll,Lopez,Molinarinari,11.54,2014-11-03
1310,Carroll,Lopez,Irifune Place,10.11,2014-11-14
1311,Gregory,Collins,Ranch House,7.68,2014-11-25
1312,Gregory,Collins,Irifune Place,10.01,2014-11-24
1313,Gregory,Collins,Wolfs,10.24,2014-11-17
1314,Gregory,Collins,Chance,6.23,2014-11-13
1315,Gregory,Collins,Chops and Ribs,3.25,2014-11-22
1316,Marc,Richards,The Sugar Badger,6.65,2014-11-25
1317,Marc,Richards,Burgers and Fries,3.59,2014-11-11
1318,Marc,Richards,Nattos,11.98,2014-11-17
1319,Marc,Richards,Fargo,8.51,2014-11-06
1320,Marc,Richards,The Mad Oak,12.09,2014-11-01
1321,Amelia,Sharp,Jean's Place,7.2,2014-11-25
1322,Amelia,Sharp,The Magical Spices,6.18,2014-11-04
1323,Amelia,Sharp,Midnight,11.7,2014-11-15
1324,Amelia,Sharp,The Amber Cuisine,12.7,2014-11-26
1325,Amelia,Sharp,Big Daddy Barbeque,3.24,2014-11-01
1326,Bradford,Perry,The Olive Port,6.7,2014-11-06
1327,Bradford,Perry,The Indian Smith,9.96,2014-11-09
1328,Bradford,Perry,Midnight,12.83,2014-11-16
1329,Bradford,Perry,The Crown,7.5,2014-11-24
1330,Bradford,Perry,Fangs,10.34,2014-11-02
1331,Willard,Abbott,Mary's Diner,3.22,2014-11-02
1332,Willard,Abbott,The Hot Oak,6.2,2014-11-26
1333,Willard,Abbott,Burgers and Fries,2.96,2014-11-21
1334,Willard,Abbott,Bambino,6.21,2014-11-28
1335,Willard,Abbott,The Cool Pizzeria,6.42,2014-11-01
1336,Paul,Christensen,Jean's Place,7.65,2014-11-16
1337,Paul,Christensen,The Hot Oak,7.88,2014-11-22
1338,Paul,Christensen,Tranquility,15.27,2014-11-23
1339,Paul,Christensen,The Crimson Horse,6.91,2014-11-25
1340,Paul,Christensen,Fluorescence,12.71,2014-11-24
1341,Jenny,Lloyd,Bambino,3.6,2014-11-02
1342,Jenny,Lloyd,Fluorescence,13.63,2014-11-30
1343,Jenny,Lloyd,Jean's Place,9.94,2014-11-23
1344,Jenny,Lloyd,Harvest,13.33,2014-11-21
1345,Jenny,Lloyd,The Depot,7.16,2014-11-12
1346,Sandy,Colon,Fluorescence,11.12,2014-11-27
1347,Sandy,Colon,Chance,5.19,2014-11-14
1348,Sandy,Colon,Aroma,7.07,2014-11-05
1349,Sandy,Colon,Hofbrau Deluxe,8.24,2014-11-04
1350,Sandy,Colon,The Depot,7.14,2014-11-18
1351,Morris,Garcia,The Crimson Horse,7.54,2014-11-22
1352,Morris,Garcia,The River Blossom,13.75,2014-11-03
1353,Morris,Garcia,Jean's Place,10.3,2014-11-15
1354,Morris,Garcia,Tranquility,12.61,2014-11-17
1355,Morris,Garcia,The Cool Pizzeria,6.49,2014-11-10
1356,Lucy,Bowman,Sapphire,3.98,2014-11-11
1357,Lucy,Bowman,The Hot Oak,8.39,2014-11-03
1358,Lucy,Bowman,Siam Cusine,9.43,2014-11-24
1359,Lucy,Bowman,Fangs,9.13,2014-11-14
1360,Lucy,Bowman,The Mockingbird,3.96,2014-11-09
1361,Clyde,Mann,The Amber Cuisine,10.35,2014-11-28
1362,Clyde,Mann,Vietnam Restaurant,9.52,2014-11-23
1363,Clyde,Mann,Mary's Diner,3.51,2014-11-09
1364,Clyde,Mann,The Caramel Hog,2.21,2014-11-07
1365,Clyde,Mann,The Olive Port,5.46,2014-11-04
1366,Brandon,Norton,Vietnam Restaurant,9.46,2014-11-30
1367,Brandon,Norton,The Magical Spices,6.74,2014-11-22
1368,Brandon,Norton,Bambino,6.37,2014-11-12
1369,Brandon,Norton,The Cool Pizzeria,6.35,2014-11-19
1370,Brandon,Norton,Sapphire,3.62,2014-11-16
1371,Eric,Andrews,Estradanas,6.5,2014-11-05
1372,Eric,Andrews,The Amber Cuisine,13.57,2014-11-28
1373,Eric,Andrews,The Hot Oak,9.21,2014-11-19
1374,Eric,Andrews,Tranquility,11.5,2014-11-12
1375,Eric,Andrews,Midnight,14.92,2014-11-08
1376,Audrey,Wilson,Sapphire,4.7,2014-11-17
1377,Audrey,Wilson,Midnight,11.02,2014-11-19
1378,Audrey,Wilson,The Amber Cuisine,12.05,2014-11-11
1379,Audrey,Wilson,Hofbrau Deluxe,9.49,2014-11-27
1380,Audrey,Wilson,The Indian Smith,7.83,2014-11-26
1381,Ernest,Mills,The Crimson Horse,7.62,2014-11-28
1382,Ernest,Mills,A Cut Above,7.36,2014-11-10
1383,Ernest,Mills,The Mad Oak,13.86,2014-11-21
1384,Ernest,Mills,Estradanas,9.18,2014-11-01
1385,Ernest,Mills,Fangs,8.15,2014-11-15
1386,Cristina,Barker,Bistro Bob,4.21,2014-11-20
1387,Cristina,Barker,Burgers and Fries,4.63,2014-11-24
1388,Cristina,Barker,Irifune Place,8.42,2014-11-11
1389,Cristina,Barker,The Crimson Horse,5.15,2014-11-21
1390,Cristina,Barker,Chops and Ribs,3.37,2014-11-13
1391,Elmer,Jenkins,The Cool Pizzeria,5.15,2014-11-02
1392,Elmer,Jenkins,The Amber Lion,5.42,2014-11-05
1393,Elmer,Jenkins,The Crimson Horse,8.37,2014-11-04
1394,Elmer,Jenkins,Siam Cusine,8.06,2014-11-20
1395,Elmer,Jenkins,Aroma,9.3,2014-11-24
1396,Elbert,Schultz,The Crown,7.27,2014-11-27
1397,Elbert,Schultz,Burgers and Fries,5.11,2014-11-05
1398,Elbert,Schultz,Fargo,10.03,2014-11-18
1399,Elbert,Schultz,Tranquility,13.26,2014-11-15
1400,Elbert,Schultz,The Sugar Badger,8.88,2014-11-06
1401,Doris,Silva,A Cut Above,8.18,2014-11-09
1402,Doris,Silva,Harvest,12.19,2014-11-27
1403,Doris,Silva,Molinarinari,8.87,2014-11-14
1404,Doris,Silva,Mamoun's,11.09,2014-11-19
1405,Doris,Silva,The Amber Cuisine,14.04,2014-11-05
1406,Ted,Alvarado,Hofbrau Deluxe,9.62,2014-11-12
1407,Ted,Alvarado,Burgers and Fries,4.4,2014-11-13
1408,Ted,Alvarado,The Court Bites,9.16,2014-11-02
1409,Ted,Alvarado,Vietnam Restaurant,9.46,2014-11-09
1410,Ted,Alvarado,The Caviar Salmon,6.85,2014-11-22
1411,Geraldine,Barnett,Irifune Place,8.72,2014-11-23
1412,Geraldine,Barnett,The Magical Spices,6.93,2014-11-14
1413,Geraldine,Barnett,Ranch House,9.01,2014-11-29
1414,Geraldine,Barnett,The Sugar Badger,6.54,2014-11-26
1415,Geraldine,Barnett,The Caviar Salmon,5.51,2014-11-22
1416,Felicia,Jefferson,Chance,4.7,2014-11-07
1417,Felicia,Jefferson,The Mad Oak,13.34,2014-11-24
1418,Felicia,Jefferson,Harvest,12.99,2014-11-18
1419,Felicia,Jefferson,Siam Cusine,9.16,2014-11-12
1420,Felicia,Jefferson,Trilogy,7.12,2014-11-19
1421,Danielle,Schwartz,Bambino,3.88,2014-11-05
1422,Danielle,Schwartz,Molinarinari,8.07,2014-11-23
1423,Danielle,Schwartz,Mamoun's,9.27,2014-11-08
1424,Danielle,Schwartz,The Amber Lion,4.75,2014-11-11
1425,Danielle,Schwartz,Harvest,13.19,2014-11-19
1426,Gloria,Daniels,Estradanas,8.56,2014-11-29
1427,Gloria,Daniels,The Indian Smith,7.83,2014-11-11
1428,Gloria,Daniels,Chance,5.0,2014-11-28
1429,Gloria,Daniels,Big Daddy Barbeque,3.62,2014-11-20
1430,Gloria,Daniels,China Palace,11.46,2014-11-15
1431,Rafael,Huff,The Magical Spices,7.93,2014-11-22
1432,Rafael,Huff,Interlude,13.99,2014-11-16
1433,Rafael,Huff,The Olive Port,5.65,2014-11-12
1434,Rafael,Huff,Big Daddy Barbeque,3.4,2014-11-18
1435,Rafael,Huff,Mary's Diner,3.79,2014-11-03
1436,Brittany,Gregory,The Crown,7.01,2014-11-03
1437,Brittany,Gregory,The Mockingbird,3.04,2014-11-05
1438,Brittany,Gregory,Fluorescence,13.22,2014-11-30
1439,Brittany,Gregory,Wolfs,8.47,2014-11-17
1440,Brittany,Gregory,The Cool Pizzeria,7.11,2014-11-26
1441,Doyle,Nelson,The Magical Spices,7.44,2014-11-06
1442,Doyle,Nelson,Wolfs,9.05,2014-11-23
1443,Doyle,Nelson,The Court Bites,6.3,2014-11-13
1444,Doyle,Nelson,Hofbrau Deluxe,9.99,2014-11-15
1445,Doyle,Nelson,The Amber Cuisine,11.36,2014-11-16
1446,Sheldon,Mitchell,Estradanas,8.1,2014-11-21
1447,Sheldon,Mitchell,The Cool Pizzeria,7.38,2014-11-20
1448,Sheldon,Mitchell,Sapphire,3.63,2014-11-26
1449,Sheldon,Mitchell,Tranquility,12.62,2014-11-23
1450,Sheldon,Mitchell,The Noodle Fiddler,7.43,2014-11-05
1451,Mitchell,Copeland,Siam Cusine,8.16,2014-11-07
1452,Mitchell,Copeland,Chance,5.66,2014-11-10
1453,Mitchell,Copeland,The Noodle Fiddler,8.68,2014-11-12
1454,Mitchell,Copeland,The Court Bites,8.51,2014-11-11
1455,Mitchell,Copeland,The Mockingbird,4.12,2014-11-01
1456,Edwin,Powers,Tranquility,12.63,2014-11-10
1457,Edwin,Powers,Interlude,10.9,2014-11-25
1458,Edwin,Powers,Harvest,11.96,2014-11-21
1459,Edwin,Powers,China Palace,8.33,2014-11-30
1460,Edwin,Powers,Bistro Bob,4.87,2014-11-05
1461,Micheal,Webb,The Noodle Fiddler,7.83,2014-11-16
1462,Micheal,Webb,China Palace,9.63,2014-11-04
1463,Micheal,Webb,Starlight,12.61,2014-11-09
1464,Micheal,Webb,Tranquility,13.53,2014-11-27
1465,Micheal,Webb,Siam Cusine,8.59,2014-11-29
1466,Billy,Powell,The Court Bites,8.8,2014-11-27
1467,Billy,Powell,The Caramel Hog,2.52,2014-11-12
1468,Billy,Powell,The Depot,5.35,2014-11-28
1469,Billy,Powell,The Noodle Fiddler,6.64,2014-11-20
1470,Billy,Powell,Wolfs,9.92,2014-11-06
1471,Sheila,Norris,Mary's Diner,3.55,2014-11-30
1472,Sheila,Norris,Ranch House,7.93,2014-11-25
1473,Sheila,Norris,The Caramel Hog,3.27,2014-11-02
1474,Sheila,Norris,The Mad Oak,13.1,2014-11-12
1475,Sheila,Norris,The River Blossom,12.42,2014-11-29
1476,Dwight,Watts,The Court Bites,8.27,2014-11-27
1477,Dwight,Watts,The Crimson Horse,6.87,2014-11-10
1478,Dwight,Watts,Trilogy,7.36,2014-11-08
1479,Dwight,Watts,A Cut Above,8.53,2014-11-03
1480,Dwight,Watts,Vietnam Restaurant,8.52,2014-11-12
1481,Hope,Bush,Bistro Bob,4.29,2014-11-17
1482,Hope,Bush,Hofbrau Deluxe,8.2,2014-11-24
1483,Hope,Bush,Nattos,12.91,2014-11-14
1484,Hope,Bush,Mary's Diner,2.59,2014-11-11
1485,Hope,Bush,Wolfs,9.48,2014-11-04
1486,Marilyn,Bennett,The Noodle Fiddler,6.26,2014-11-30
1487,Marilyn,Bennett,Sapphire,5.22,2014-11-08
1488,Marilyn,Bennett,Siam Cusine,7.83,2014-11-05
1489,Marilyn,Bennett,Nattos,11.26,2014-11-06
1490,Marilyn,Bennett,Jean's Place,9.2,2014-11-18
1491,Olive,Patterson,The Amber Lion,6.3,2014-11-14
1492,Olive,Patterson,Interlude,11.33,2014-11-24
1493,Olive,Patterson,Big Daddy Barbeque,4.3,2014-11-08
1494,Olive,Patterson,Trilogy,5.16,2014-11-06
1495,Olive,Patterson,The Magical Spices,4.68,2014-11-13
1496,Felipe,Mullins,China Palace,10.45,2014-11-17
1497,Felipe,Mullins,The Caramel Hog,4.09,2014-11-15
1498,Felipe,Mullins,The Cool Pizzeria,7.34,2014-11-18
1499,Felipe,Mullins,The Caviar Salmon,6.65,2014-11-21
1500,Felipe,Mullins,The Mad Oak,13.91,2014-11-24
1501,Jan,Brown,Bambino,5.35,2014-11-16
1502,Jan,Brown,Mamoun's,9.72,2014-11-14
1503,Jan,Brown,Chance,5.44,2014-11-06
1504,Jan,Brown,Wiener House,3.79,2014-11-15
