The Indian Smith,Shelly,Oliver,1
Ranch House,Shelly,Oliver,1
The Crown,Shelly,Oliver,1
Chops and Ribs,Shelly,Oliver,0
Fargo,Shelly,Oliver,1
The Olive Port,Shelly,Oliver,0
The Caviar Salmon,Shelly,Oliver,0
Aroma,Shelly,Oliver,1
The Mockingbird,Shelly,Oliver,0
Irifune Place,Shelly,Oliver,0
Nattos,Shelly,Oliver,1
The Cool Pizzeria,Shelly,Oliver,1
The Crimson Horse,Shelly,Oliver,1
The Depot,Shelly,Oliver,0
The Sugar Badger,Shelly,Oliver,0
Mary's Diner,Winston,Dunn,0
Midnight,Winston,Dunn,1
Nattos,Winston,Dunn,1
Chops and Ribs,Winston,Dunn,0
Jean's Place,Winston,Dunn,0
The Sugar Badger,Winston,Dunn,0
Hofbrau Deluxe,Winston,Dunn,1
Molinarinari,Winston,Dunn,0
Wiener House,Winston,Dunn,0
Estradanas,Winston,Dunn,0
Big Daddy Barbeque,Winston,Dunn,1
China Palace,Winston,Dunn,0
The Mad Oak,Winston,Dunn,1
Ranch House,Winston,Dunn,1
Tranquility,Winston,Dunn,1
Chance,Winston,Dunn,0
Siam Cusine,Silvia,Estrada,0
Estradanas,Silvia,Estrada,0
The Mad Oak,Silvia,Estrada,1
Burgers and Fries,Silvia,Estrada,0
The Crimson Horse,Silvia,Estrada,1
Jean's Place,Silvia,Estrada,1
Harvest,Silvia,Estrada,1
The Noodle Fiddler,Silvia,Estrada,0
Mamoun's,Silvia,Estrada,1
Fangs,Silvia,Estrada,1
Bambino,Silvia,Estrada,0
The Amber Cuisine,Silvia,Estrada,1
Bistro Bob,Silvia,Estrada,1
Big Daddy Barbeque,Silvia,Estrada,0
China Palace,Silvia,Estrada,1
Starlight,Silvia,Estrada,1
Aroma,Silvia,Estrada,0
The River Blossom,Silvia,Estrada,1
Trilogy,Silvia,Estrada,0
The Cool Pizzeria,Silvia,Estrada,1
Nattos,Cary,Saunders,1
The Cool Pizzeria,Cary,Saunders,1
The Magical Spices,Cary,Saunders,1
The Amber Lion,Cary,Saunders,0
Fargo,Cary,Saunders,0
Big Daddy Barbeque,Cary,Saunders,0
The Crown,Cary,Saunders,1
Aroma,Cary,Saunders,1
Vietnam Restaurant,Cary,Saunders,0
Wiener House,Cary,Saunders,0
The River Blossom,Cary,Saunders,1
Molinarinari,Cary,Saunders,1
Irifune Place,Cary,Saunders,0
Wolfs,Cary,Saunders,1
Fluorescence,Cary,Saunders,1
The Depot,Cary,Saunders,0
The Amber Cuisine,Cary,Saunders,1
Fargo,Sharon,Bush,1
The River Blossom,Sharon,Bush,1
The Magical Spices,Sharon,Bush,0
Big Daddy Barbeque,Sharon,Bush,0
The Hot Oak,Sharon,Bush,1
Bistro Bob,Sharon,Bush,0
The Caviar Salmon,Sharon,Bush,0
The Court Bites,Sharon,Bush,1
Ranch House,Sharon,Bush,1
Bambino,Sharon,Bush,0
Fangs,Sharon,Bush,0
The Noodle Fiddler,Sharon,Bush,1
The Amber Cuisine,Sharon,Bush,1
Starlight,Sharon,Bush,1
Harvest,Sharon,Bush,1
A Cut Above,Sharon,Bush,1
Estradanas,Sharon,Bush,0
Big Daddy Barbeque,Jodi,Hunt,0
The Court Bites,Jodi,Hunt,1
The Noodle Fiddler,Jodi,Hunt,0
China Palace,Jodi,Hunt,1
A Cut Above,Jodi,Hunt,0
The Mad Oak,Jodi,Hunt,1
The Magical Spices,Jodi,Hunt,0
The River Blossom,Jodi,Hunt,1
Bistro Bob,Jodi,Hunt,0
The Amber Cuisine,Jodi,Hunt,1
Siam Cusine,Jodi,Hunt,0
Chance,Jodi,Hunt,0
The Indian Smith,Jodi,Hunt,1
The Sugar Badger,Jodi,Hunt,1
Wiener House,Jodi,Hunt,0
Estradanas,Jodi,Hunt,1
The Olive Port,Jodi,Hunt,0
Interlude,Jodi,Hunt,1
Bambino,Jodi,Hunt,0
Chops and Ribs,Claire,Potter,0
Siam Cusine,Claire,Potter,1
Harvest,Claire,Potter,1
Ranch House,Claire,Potter,0
Chance,Claire,Potter,0
Trilogy,Claire,Potter,1
The Court Bites,Claire,Potter,0
Fluorescence,Claire,Potter,1
The Amber Cuisine,Claire,Potter,1
Jean's Place,Claire,Potter,1
A Cut Above,Claire,Potter,1
The Crimson Horse,Claire,Potter,1
Nattos,Claire,Potter,1
Burgers and Fries,Claire,Potter,0
Aroma,Claire,Potter,0
Fargo,Claire,Potter,1
Wiener House,Claire,Potter,0
The Caramel Hog,Claire,Potter,0
Big Daddy Barbeque,Claire,Potter,0
Fangs,Claire,Potter,0
Bistro Bob,Hugo,Daniels,0
Interlude,Hugo,Daniels,1
Chance,Hugo,Daniels,1
Tranquility,Hugo,Daniels,1
Mamoun's,Hugo,Daniels,0
Fargo,Hugo,Daniels,1
Sapphire,Hugo,Daniels,1
Trilogy,Hugo,Daniels,0
Estradanas,Hugo,Daniels,0
China Palace,Hugo,Daniels,0
Burgers and Fries,Hugo,Daniels,0
Vietnam Restaurant,Hugo,Daniels,0
The Amber Cuisine,Hugo,Daniels,1
The Magical Spices,Hugo,Daniels,1
The Indian Smith,Hugo,Daniels,1
Siam Cusine,Hugo,Daniels,1
Jean's Place,Hugo,Daniels,0
Ranch House,Hugo,Daniels,0
The Caviar Salmon,Hugo,Daniels,0
Big Daddy Barbeque,Hugo,Daniels,0
Chance,Sophie,Weber,0
The Magical Spices,Sophie,Weber,0
Vietnam Restaurant,Sophie,Weber,1
Bambino,Sophie,Weber,0
Sapphire,Sophie,Weber,0
A Cut Above,Sophie,Weber,0
Mary's Diner,Sophie,Weber,0
Estradanas,Sophie,Weber,1
Chops and Ribs,Sophie,Weber,0
The Crimson Horse,Sophie,Weber,0
The Indian Smith,Sophie,Weber,1
The Mad Oak,Sophie,Weber,1
The Cool Pizzeria,Sophie,Weber,1
Irifune Place,Sophie,Weber,1
The Hot Oak,Sophie,Weber,0
Ranch House,Sophie,Weber,1
The Court Bites,Sophie,Weber,1
Wiener House,Sophie,Weber,0
Chops and Ribs,Micheal,Hayes,0
Irifune Place,Micheal,Hayes,0
Sapphire,Micheal,Hayes,0
Aroma,Micheal,Hayes,0
Tranquility,Micheal,Hayes,1
The Depot,Micheal,Hayes,0
Mamoun's,Micheal,Hayes,0
The Court Bites,Micheal,Hayes,0
The Indian Smith,Micheal,Hayes,1
The Mockingbird,Micheal,Hayes,0
The Caviar Salmon,Micheal,Hayes,0
Estradanas,Micheal,Hayes,0
Siam Cusine,Micheal,Hayes,1
The Hot Oak,Micheal,Hayes,1
Molinarinari,Micheal,Hayes,1
The Crimson Horse,Micheal,Hayes,0
Interlude,Micheal,Hayes,1
Mary's Diner,Micheal,Hayes,0
The River Blossom,Micheal,Hayes,1
Bistro Bob,Ricardo,Sandoval,0
Chance,Ricardo,Sandoval,0
The Amber Lion,Ricardo,Sandoval,0
Aroma,Ricardo,Sandoval,1
Fangs,Ricardo,Sandoval,0
Bambino,Ricardo,Sandoval,0
Irifune Place,Ricardo,Sandoval,1
The Olive Port,Ricardo,Sandoval,1
Estradanas,Ricardo,Sandoval,1
The Mockingbird,Ricardo,Sandoval,0
Trilogy,Ricardo,Sandoval,1
The Depot,Ricardo,Sandoval,0
Mamoun's,Ricardo,Sandoval,1
Tranquility,Ricardo,Sandoval,1
Siam Cusine,Ricardo,Sandoval,1
Wiener House,Ricardo,Sandoval,0
Hofbrau Deluxe,Ricardo,Sandoval,1
The Amber Cuisine,Ricardo,Sandoval,1
Molinarinari,Jonathon,Turner,0
The River Blossom,Jonathon,Turner,1
Jean's Place,Jonathon,Turner,1
Mamoun's,Jonathon,Turner,1
Estradanas,Jonathon,Turner,1
Fargo,Jonathon,Turner,0
The Magical Spices,Jonathon,Turner,0
The Amber Lion,Jonathon,Turner,1
Harvest,Jonathon,Turner,1
Nattos,Jonathon,Turner,1
The Caramel Hog,Jonathon,Turner,0
Big Daddy Barbeque,Jonathon,Turner,0
Wiener House,Jonathon,Turner,0
Bambino,Jonathon,Turner,1
Vietnam Restaurant,Jonathon,Turner,1
The Olive Port,Jonathon,Turner,0
Wiener House,Simon,Gutierrez,0
The Sugar Badger,Simon,Gutierrez,1
The Mockingbird,Simon,Gutierrez,0
Wolfs,Simon,Gutierrez,1
Trilogy,Simon,Gutierrez,1
The Depot,Simon,Gutierrez,0
Starlight,Simon,Gutierrez,1
The Indian Smith,Simon,Gutierrez,0
Mary's Diner,Simon,Gutierrez,0
Interlude,Simon,Gutierrez,1
Fargo,Simon,Gutierrez,0
Ranch House,Simon,Gutierrez,1
Mamoun's,Simon,Gutierrez,1
Burgers and Fries,Simon,Gutierrez,0
Estradanas,Simon,Gutierrez,1
Vietnam Restaurant,Simon,Gutierrez,0
The Amber Lion,Simon,Gutierrez,0
The Caramel Hog,Simon,Gutierrez,0
A Cut Above,Simon,Gutierrez,1
Trilogy,Darryl,Vargas,0
The Depot,Darryl,Vargas,0
Big Daddy Barbeque,Darryl,Vargas,0
The Olive Port,Darryl,Vargas,1
Harvest,Darryl,Vargas,1
Midnight,Darryl,Vargas,1
The Caramel Hog,Darryl,Vargas,0
The Amber Lion,Darryl,Vargas,1
Bistro Bob,Darryl,Vargas,0
China Palace,Darryl,Vargas,1
The Mad Oak,Darryl,Vargas,1
Burgers and Fries,Darryl,Vargas,0
The Hot Oak,Darryl,Vargas,1
The Court Bites,Darryl,Vargas,1
Estradanas,Darryl,Vargas,1
Chance,Darryl,Vargas,1
The Amber Cuisine,Darryl,Vargas,1
Starlight,Darryl,Vargas,1
The Indian Smith,Darryl,Vargas,1
The Crown,Cesar,Benson,0
Ranch House,Cesar,Benson,0
Harvest,Cesar,Benson,1
The Sugar Badger,Cesar,Benson,1
The Caviar Salmon,Cesar,Benson,0
Vietnam Restaurant,Cesar,Benson,0
The Court Bites,Cesar,Benson,1
The Crimson Horse,Cesar,Benson,0
Big Daddy Barbeque,Cesar,Benson,0
Chops and Ribs,Cesar,Benson,0
Interlude,Cesar,Benson,1
Wiener House,Cesar,Benson,1
China Palace,Cesar,Benson,0
Tranquility,Cesar,Benson,1
The Hot Oak,Cesar,Benson,1
The Olive Port,Cesar,Benson,0
The Cool Pizzeria,Cesar,Benson,1
Fluorescence,Cesar,Benson,1
Sapphire,Cesar,Benson,0
Trilogy,Lori,Howard,0
The Mad Oak,Lori,Howard,1
Fangs,Lori,Howard,1
Ranch House,Lori,Howard,1
Vietnam Restaurant,Lori,Howard,1
Wolfs,Lori,Howard,1
The Cool Pizzeria,Lori,Howard,0
Jean's Place,Lori,Howard,1
The Sugar Badger,Lori,Howard,0
Nattos,Lori,Howard,1
The Olive Port,Lori,Howard,0
Mamoun's,Lori,Howard,1
The Magical Spices,Lori,Howard,0
Mary's Diner,Lori,Howard,0
The Mockingbird,Lori,Howard,0
The Amber Lion,Lori,Howard,0
Wiener House,Lori,Howard,0
The Caviar Salmon,Lori,Howard,0
The Crown,Lori,Howard,0
The River Blossom,Lori,Howard,1
China Palace,Garry,Porter,1
Interlude,Garry,Porter,1
Wolfs,Garry,Porter,1
The Amber Cuisine,Garry,Porter,1
The Crown,Garry,Porter,0
Fluorescence,Garry,Porter,1
The Noodle Fiddler,Garry,Porter,1
Wiener House,Garry,Porter,0
Nattos,Garry,Porter,1
Mary's Diner,Garry,Porter,0
The Court Bites,Garry,Porter,1
Ranch House,Garry,Porter,1
Sapphire,Garry,Porter,0
Siam Cusine,Garry,Porter,1
Hofbrau Deluxe,Garry,Porter,1
The Hot Oak,Garry,Porter,0
Fargo,Garry,Porter,1
The Sugar Badger,Garry,Porter,1
Molinarinari,Garry,Porter,1
The Caramel Hog,Rodney,Newman,0
The River Blossom,Rodney,Newman,1
Molinarinari,Rodney,Newman,0
The Cool Pizzeria,Rodney,Newman,0
Ranch House,Rodney,Newman,1
Hofbrau Deluxe,Rodney,Newman,1
Midnight,Rodney,Newman,1
Chops and Ribs,Rodney,Newman,0
Vietnam Restaurant,Rodney,Newman,1
The Amber Lion,Rodney,Newman,0
Sapphire,Rodney,Newman,0
The Crown,Rodney,Newman,0
Wolfs,Rodney,Newman,0
Trilogy,Rodney,Newman,0
The Noodle Fiddler,Rodney,Newman,1
Chance,Rodney,Newman,0
The Olive Port,Rodney,Newman,0
The Caviar Salmon,Rodney,Newman,0
Nattos,Rodney,Newman,1
A Cut Above,Rodney,Newman,1
Jean's Place,Willie,Ramos,1
The Sugar Badger,Willie,Ramos,0
Burgers and Fries,Willie,Ramos,0
The Amber Cuisine,Willie,Ramos,1
Aroma,Willie,Ramos,1
The River Blossom,Willie,Ramos,1
Big Daddy Barbeque,Willie,Ramos,0
The Olive Port,Willie,Ramos,0
Wiener House,Willie,Ramos,0
Trilogy,Willie,Ramos,0
The Amber Lion,Willie,Ramos,0
The Crimson Horse,Willie,Ramos,1
The Crown,Willie,Ramos,0
Tranquility,Willie,Ramos,1
The Caramel Hog,Willie,Ramos,0
Wolfs,Willie,Ramos,0
The Noodle Fiddler,Willie,Ramos,0
Siam Cusine,Willie,Ramos,1
Hofbrau Deluxe,Willie,Ramos,1
The Mad Oak,Kristi,Estrada,1
Wolfs,Kristi,Estrada,0
Mary's Diner,Kristi,Estrada,1
Starlight,Kristi,Estrada,1
Sapphire,Kristi,Estrada,0
Aroma,Kristi,Estrada,1
Bistro Bob,Kristi,Estrada,1
The Sugar Badger,Kristi,Estrada,0
The Caviar Salmon,Kristi,Estrada,0
The Magical Spices,Kristi,Estrada,0
Siam Cusine,Kristi,Estrada,1
Molinarinari,Kristi,Estrada,1
Chops and Ribs,Kristi,Estrada,0
Estradanas,Kristi,Estrada,0
Wiener House,Kristi,Estrada,0
The Mockingbird,Kristi,Estrada,0
The Crimson Horse,Ted,Joseph,1
Irifune Place,Ted,Joseph,1
The Depot,Ted,Joseph,0
Vietnam Restaurant,Ted,Joseph,1
Estradanas,Ted,Joseph,0
Bambino,Ted,Joseph,0
Trilogy,Ted,Joseph,1
Mary's Diner,Ted,Joseph,0
The Amber Cuisine,Ted,Joseph,1
The Caviar Salmon,Ted,Joseph,0
Tranquility,Ted,Joseph,1
The Amber Lion,Ted,Joseph,1
Midnight,Ted,Joseph,1
Chance,Ted,Joseph,0
Fargo,Ted,Joseph,1
China Palace,Ted,Joseph,1
Fangs,Ted,Joseph,1
Starlight,Ted,Joseph,1
Fluorescence,Ted,Joseph,1
Big Daddy Barbeque,Ted,Joseph,0
The Mad Oak,Jimmy,Pope,1
Ranch House,Jimmy,Pope,0
The Court Bites,Jimmy,Pope,0
Burgers and Fries,Jimmy,Pope,0
Chops and Ribs,Jimmy,Pope,0
The Hot Oak,Jimmy,Pope,0
The Olive Port,Jimmy,Pope,0
Irifune Place,Jimmy,Pope,1
Fluorescence,Jimmy,Pope,1
Fangs,Jimmy,Pope,1
The Sugar Badger,Jimmy,Pope,0
The Amber Cuisine,Jimmy,Pope,1
The Cool Pizzeria,Jimmy,Pope,0
Trilogy,Jimmy,Pope,0
The Caviar Salmon,Jimmy,Pope,1
Bistro Bob,Jimmy,Pope,0
Big Daddy Barbeque,Jimmy,Pope,0
The Noodle Fiddler,Jimmy,Pope,1
The Mockingbird,Jimmy,Pope,0
Molinarinari,Jimmy,Pope,1
The Hot Oak,Myron,Green,0
Interlude,Myron,Green,1
The Crown,Myron,Green,0
The Amber Cuisine,Myron,Green,1
The Indian Smith,Myron,Green,1
The Depot,Myron,Green,0
The Caviar Salmon,Myron,Green,0
Vietnam Restaurant,Myron,Green,1
Chance,Myron,Green,0
Bambino,Myron,Green,0
The Amber Lion,Myron,Green,0
Sapphire,Myron,Green,0
Wiener House,Myron,Green,0
Estradanas,Myron,Green,1
China Palace,Myron,Green,0
Ranch House,Myron,Green,1
The Mockingbird,Myron,Green,0
Burgers and Fries,Myron,Green,0
Harvest,Myron,Green,1
Irifune Place,Myron,Green,1
The Mockingbird,Anna,Reeves,0
The Depot,Anna,Reeves,1
The Caramel Hog,Anna,Reeves,0
The River Blossom,Anna,Reeves,1
Ranch House,Anna,Reeves,1
Burgers and Fries,Anna,Reeves,0
Molinarinari,Anna,Reeves,0
A Cut Above,Anna,Reeves,1
Interlude,Anna,Reeves,1
Trilogy,Anna,Reeves,0
China Palace,Anna,Reeves,0
Mamoun's,Anna,Reeves,0
Tranquility,Anna,Reeves,1
The Court Bites,Anna,Reeves,1
Estradanas,Anna,Reeves,1
Bambino,Anna,Reeves,0
The Crown,Anna,Reeves,0
The Caviar Salmon,Anna,Reeves,0
The Cool Pizzeria,Angelica,West,0
The Crown,Angelica,West,1
The Olive Port,Angelica,West,0
Bambino,Angelica,West,1
A Cut Above,Angelica,West,1
Starlight,Angelica,West,1
Bistro Bob,Angelica,West,0
The Caviar Salmon,Angelica,West,1
Fangs,Angelica,West,0
China Palace,Angelica,West,0
Molinarinari,Angelica,West,1
The River Blossom,Angelica,West,1
Chance,Angelica,West,0
Midnight,Angelica,West,1
Nattos,Angelica,West,1
The Caramel Hog,Angelica,West,0
Fargo,Angelica,West,1
Vietnam Restaurant,Angelica,West,1
Irifune Place,Angelica,West,1
Fangs,Trevor,Griffin,0
Burgers and Fries,Trevor,Griffin,1
Fluorescence,Trevor,Griffin,1
Starlight,Trevor,Griffin,1
Molinarinari,Trevor,Griffin,1
The Hot Oak,Trevor,Griffin,1
Bistro Bob,Trevor,Griffin,0
The Depot,Trevor,Griffin,1
A Cut Above,Trevor,Griffin,1
Trilogy,Trevor,Griffin,0
The Crown,Trevor,Griffin,0
Mamoun's,Trevor,Griffin,1
Jean's Place,Trevor,Griffin,1
Sapphire,Trevor,Griffin,0
Fargo,Trevor,Griffin,0
Nattos,Trevor,Griffin,1
Mary's Diner,Trevor,Griffin,1
Sapphire,Marta,Lindsey,0
Ranch House,Marta,Lindsey,1
Chops and Ribs,Marta,Lindsey,0
The Crimson Horse,Marta,Lindsey,1
Irifune Place,Marta,Lindsey,1
The Caramel Hog,Marta,Lindsey,0
The Olive Port,Marta,Lindsey,0
Fangs,Marta,Lindsey,1
Interlude,Marta,Lindsey,1
Burgers and Fries,Marta,Lindsey,0
The Hot Oak,Marta,Lindsey,0
Tranquility,Marta,Lindsey,1
Harvest,Marta,Lindsey,1
Starlight,Marta,Lindsey,1
China Palace,Marta,Lindsey,1
Mamoun's,Marta,Lindsey,1
Molinarinari,Marta,Lindsey,1
Nattos,Marta,Lindsey,1
The Amber Lion,Marta,Lindsey,0
Mary's Diner,Marta,Lindsey,0
The Caramel Hog,Lorene,Hill,0
The Sugar Badger,Lorene,Hill,1
The Crimson Horse,Lorene,Hill,1
China Palace,Lorene,Hill,1
The Mad Oak,Lorene,Hill,1
Bistro Bob,Lorene,Hill,1
Mamoun's,Lorene,Hill,1
The Amber Cuisine,Lorene,Hill,1
The Hot Oak,Lorene,Hill,0
Big Daddy Barbeque,Lorene,Hill,0
The Magical Spices,Lorene,Hill,0
The Olive Port,Lorene,Hill,1
Wiener House,Lorene,Hill,0
Chance,Lorene,Hill,1
Wolfs,Lorene,Hill,1
Mary's Diner,Lorene,Hill,0
The Mockingbird,Lorene,Hill,0
The Olive Port,Susie,Bryant,0
Fangs,Susie,Bryant,1
Starlight,Susie,Bryant,1
Nattos,Susie,Bryant,1
The Magical Spices,Susie,Bryant,0
Jean's Place,Susie,Bryant,1
The Sugar Badger,Susie,Bryant,0
Wiener House,Susie,Bryant,0
Ranch House,Susie,Bryant,0
Mamoun's,Susie,Bryant,1
Siam Cusine,Susie,Bryant,1
The Mockingbird,Susie,Bryant,0
Chance,Susie,Bryant,0
The Indian Smith,Susie,Bryant,0
Interlude,Susie,Bryant,1
Big Daddy Barbeque,Susie,Bryant,0
The Depot,Susie,Bryant,1
Estradanas,Susie,Bryant,0
Bambino,Susie,Bryant,1
Vietnam Restaurant,Susie,Bryant,0
The Mad Oak,Pete,Moody,1
The River Blossom,Pete,Moody,1
Mary's Diner,Pete,Moody,0
The Caramel Hog,Pete,Moody,0
Molinarinari,Pete,Moody,0
The Mockingbird,Pete,Moody,0
Mamoun's,Pete,Moody,1
Vietnam Restaurant,Pete,Moody,1
Fargo,Pete,Moody,1
Burgers and Fries,Pete,Moody,0
The Caviar Salmon,Pete,Moody,1
Ranch House,Pete,Moody,0
Sapphire,Pete,Moody,0
Jean's Place,Pete,Moody,0
Aroma,Pete,Moody,0
The Depot,Pete,Moody,1
The Olive Port,Pete,Moody,0
A Cut Above,Pete,Moody,0
Midnight,Pete,Moody,1
Chance,Chris,Griffith,0
Nattos,Chris,Griffith,1
The Mad Oak,Chris,Griffith,1
Mary's Diner,Chris,Griffith,0
Tranquility,Chris,Griffith,1
The Amber Cuisine,Chris,Griffith,1
Fangs,Chris,Griffith,1
Harvest,Chris,Griffith,1
Big Daddy Barbeque,Chris,Griffith,0
The Sugar Badger,Chris,Griffith,1
Estradanas,Chris,Griffith,1
Mamoun's,Chris,Griffith,1
The Mockingbird,Chris,Griffith,0
The Amber Lion,Chris,Griffith,0
Fargo,Chris,Griffith,0
The Crimson Horse,Chris,Griffith,0
The River Blossom,Chris,Griffith,1
The Crimson Horse,Ben,George,0
Fargo,Ben,George,0
Irifune Place,Ben,George,1
Nattos,Ben,George,1
Mamoun's,Ben,George,1
Big Daddy Barbeque,Ben,George,0
Chance,Ben,George,1
Molinarinari,Ben,George,0
The Court Bites,Ben,George,1
The Cool Pizzeria,Ben,George,1
Fluorescence,Ben,George,1
Ranch House,Ben,George,0
Mary's Diner,Ben,George,0
Harvest,Ben,George,1
The Amber Lion,Ben,George,0
Bistro Bob,Ben,George,0
Jean's Place,Ben,George,0
The Caramel Hog,Ben,George,0
Estradanas,Ben,George,0
Midnight,Ben,George,1
Chance,Tyrone,Reid,0
The Cool Pizzeria,Tyrone,Reid,0
Burgers and Fries,Tyrone,Reid,0
The Olive Port,Tyrone,Reid,1
Fluorescence,Tyrone,Reid,1
Midnight,Tyrone,Reid,1
Nattos,Tyrone,Reid,1
Big Daddy Barbeque,Tyrone,Reid,0
The Court Bites,Tyrone,Reid,1
Sapphire,Tyrone,Reid,0
Tranquility,Tyrone,Reid,1
The Magical Spices,Tyrone,Reid,1
The Amber Lion,Tyrone,Reid,1
The Indian Smith,Tyrone,Reid,0
Wiener House,Tyrone,Reid,0
Irifune Place,Tyrone,Reid,0
Starlight,Tyrone,Reid,1
Interlude,Julian,Guerrero,1
The Crown,Julian,Guerrero,0
The Magical Spices,Julian,Guerrero,1
Fangs,Julian,Guerrero,1
Mary's Diner,Julian,Guerrero,0
The Sugar Badger,Julian,Guerrero,1
The Court Bites,Julian,Guerrero,0
The Cool Pizzeria,Julian,Guerrero,0
The Olive Port,Julian,Guerrero,0
A Cut Above,Julian,Guerrero,1
Fluorescence,Julian,Guerrero,1
The Indian Smith,Julian,Guerrero,0
Jean's Place,Julian,Guerrero,1
Nattos,Julian,Guerrero,1
Ranch House,Julian,Guerrero,1
Vietnam Restaurant,Julian,Guerrero,1
A Cut Above,Richard,Martinez,1
Nattos,Richard,Martinez,1
The Crimson Horse,Richard,Martinez,0
Irifune Place,Richard,Martinez,0
Aroma,Richard,Martinez,1
Jean's Place,Richard,Martinez,0
Bambino,Richard,Martinez,0
Interlude,Richard,Martinez,1
The Amber Cuisine,Richard,Martinez,1
Mary's Diner,Richard,Martinez,0
Ranch House,Richard,Martinez,0
Wiener House,Richard,Martinez,0
The Magical Spices,Richard,Martinez,1
Midnight,Richard,Martinez,1
The Mockingbird,Richard,Martinez,0
The Crown,Richard,Martinez,0
The Caviar Salmon,Richard,Martinez,0
The Cool Pizzeria,Richard,Martinez,0
Aroma,Rudolph,Ball,1
Ranch House,Rudolph,Ball,1
Bambino,Rudolph,Ball,0
Wiener House,Rudolph,Ball,1
China Palace,Rudolph,Ball,1
The Amber Cuisine,Rudolph,Ball,1
Fargo,Rudolph,Ball,1
The Indian Smith,Rudolph,Ball,0
Nattos,Rudolph,Ball,1
Hofbrau Deluxe,Rudolph,Ball,1
The Court Bites,Rudolph,Ball,1
The River Blossom,Rudolph,Ball,1
The Caviar Salmon,Rudolph,Ball,1
Trilogy,Rudolph,Ball,0
Burgers and Fries,Rudolph,Ball,0
Jean's Place,Rudolph,Ball,0
Midnight,Rudolph,Ball,1
The Indian Smith,Hattie,Robertson,0
The Magical Spices,Hattie,Robertson,0
Tranquility,Hattie,Robertson,1
The Amber Lion,Hattie,Robertson,0
China Palace,Hattie,Robertson,1
Fangs,Hattie,Robertson,0
The Court Bites,Hattie,Robertson,1
Mamoun's,Hattie,Robertson,1
Harvest,Hattie,Robertson,1
Irifune Place,Hattie,Robertson,0
The Caramel Hog,Hattie,Robertson,0
Sapphire,Hattie,Robertson,0
Aroma,Hattie,Robertson,1
Fargo,Hattie,Robertson,1
Chops and Ribs,Hattie,Robertson,0
Wiener House,Hattie,Robertson,0
Ranch House,Hattie,Robertson,0
The Mad Oak,Hattie,Robertson,1
The Sugar Badger,Hattie,Robertson,0
Interlude,Hattie,Robertson,1
The Crimson Horse,Archie,Stone,0
The Cool Pizzeria,Archie,Stone,0
Sapphire,Archie,Stone,0
Wiener House,Archie,Stone,0
Burgers and Fries,Archie,Stone,0
The Caviar Salmon,Archie,Stone,1
The River Blossom,Archie,Stone,1
Bambino,Archie,Stone,0
Siam Cusine,Archie,Stone,1
The Depot,Archie,Stone,0
Estradanas,Archie,Stone,1
Hofbrau Deluxe,Archie,Stone,0
The Olive Port,Archie,Stone,1
The Indian Smith,Archie,Stone,0
The Amber Cuisine,Archie,Stone,1
Fargo,Archie,Stone,1
Irifune Place,Archie,Stone,1
The Crown,Archie,Stone,0
Midnight,Archie,Stone,1
The Indian Smith,Maria,Schmidt,0
The Magical Spices,Maria,Schmidt,1
The Mad Oak,Maria,Schmidt,1
The Mockingbird,Maria,Schmidt,0
Molinarinari,Maria,Schmidt,0
Midnight,Maria,Schmidt,1
Estradanas,Maria,Schmidt,1
Jean's Place,Maria,Schmidt,0
Fluorescence,Maria,Schmidt,1
The Amber Cuisine,Maria,Schmidt,1
Wolfs,Maria,Schmidt,1
Bambino,Maria,Schmidt,0
Tranquility,Maria,Schmidt,1
Sapphire,Maria,Schmidt,0
Wiener House,Maria,Schmidt,1
Mamoun's,Maria,Schmidt,0
The Caramel Hog,Maria,Schmidt,0
Fangs,Marion,Ramirez,0
China Palace,Marion,Ramirez,1
The Court Bites,Marion,Ramirez,0
The Mad Oak,Marion,Ramirez,1
Starlight,Marion,Ramirez,1
The Mockingbird,Marion,Ramirez,1
The Olive Port,Marion,Ramirez,1
Ranch House,Marion,Ramirez,1
Bistro Bob,Marion,Ramirez,0
Chops and Ribs,Marion,Ramirez,0
The River Blossom,Marion,Ramirez,1
The Crown,Marion,Ramirez,0
Mary's Diner,Marion,Ramirez,0
Molinarinari,Marion,Ramirez,1
Jean's Place,Marion,Ramirez,1
Wiener House,Marion,Ramirez,0
Siam Cusine,Marion,Ramirez,0
Trilogy,Marion,Ramirez,1
The Amber Cuisine,Marion,Ramirez,1
The Crimson Horse,Marion,Ramirez,1
Chance,Kristine,Thomas,0
The Magical Spices,Kristine,Thomas,1
The Caramel Hog,Kristine,Thomas,0
Interlude,Kristine,Thomas,1
Vietnam Restaurant,Kristine,Thomas,0
The Olive Port,Kristine,Thomas,0
The Indian Smith,Kristine,Thomas,1
The Crown,Kristine,Thomas,1
Jean's Place,Kristine,Thomas,0
Molinarinari,Kristine,Thomas,1
The Amber Lion,Kristine,Thomas,0
Fluorescence,Kristine,Thomas,1
Mary's Diner,Kristine,Thomas,0
Wiener House,Kristine,Thomas,0
Midnight,Kristine,Thomas,1
Siam Cusine,Kristine,Thomas,0
Chops and Ribs,Kristine,Thomas,0
A Cut Above,Kristine,Thomas,0
Irifune Place,Kristine,Thomas,1
The River Blossom,Kristine,Thomas,1
Trilogy,Danielle,Holland,0
Burgers and Fries,Danielle,Holland,0
